index,id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
919,55952,2017-05-26 12:49:05,Incompatible with owner lifestyle,0,C1705344,981020021075108,Mercutio,Domestic Short Hair,"Brown, Black and White",Cat,1 year 7 months.,Male,Lobby,2017-06-01 00:00:00,Foster,0.0,2017-07-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
920,55952,2017-05-26 12:49:05,Incompatible with owner lifestyle,0,C1705344,981020021075108,Mercutio,Domestic Short Hair,"Brown, Black and White",Cat,1 year 7 months.,Male,Lobby,2017-07-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
921,55953,2017-05-26 12:49:05,Incompatible with owner lifestyle,0,C1705347,981020021064710,Juliet,Domestic Short Hair,Black and Brown,Cat,1 year 7 months.,Female,Office,2017-06-01 00:00:00,Foster,0.0,2017-07-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
922,55953,2017-05-26 12:49:05,Incompatible with owner lifestyle,0,C1705347,981020021064710,Juliet,Domestic Short Hair,Black and Brown,Cat,1 year 7 months.,Female,Office,2017-07-07 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
923,55954,2017-05-26 12:49:05,Incompatible with owner lifestyle,0,C1705348,981020021541380,Rosaline,Domestic Short Hair,"Brown, Black and White",Cat,1 year 7 months.,Female,Adoptable Cat Small Colony,2017-06-01 00:00:00,Foster,0.0,2017-06-14 00:00:00,Stray,,Court Order/ Legal,0,0,0
924,55954,2017-05-26 12:49:05,Incompatible with owner lifestyle,0,C1705348,981020021541380,Rosaline,Domestic Short Hair,"Brown, Black and White",Cat,1 year 7 months.,Female,Adoptable Cat Small Colony,2017-06-16 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
925,55955,2017-05-26 13:27:35,Stray,0,D1705349,981020021540224,Zeus,German Shepherd Dog,Black,Dog,4 years 6 months.,Male,Adoptable Dogs,2017-06-07 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
926,55956,2017-05-26 14:18:29,Moving,0,R1705350,,Basil,Lionhead/American,Tan and White,House Rabbit,2 years 4 months.,Female,Lobby,2017-06-07 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
927,55958,2017-05-26 15:17:57,Moving,0,R1705352,,Johnathan,American,White,House Rabbit,2 years 0 months.,Male,Lobby,2017-07-25 00:00:00,Adoption,0.0,2017-07-28 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
928,55958,2017-05-26 15:17:57,Moving,0,R1705352,,Johnathan,American,White,House Rabbit,2 years 0 months.,Male,Lobby,2017-08-01 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
929,55959,2017-05-26 15:17:57,Moving,0,R1705353,,Stella,Rex,Calico,House Rabbit,2 years 0 months.,Female,Lobby,2017-06-26 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
930,55960,2017-05-26 15:38:42,Stray,0,C1705349,981020021850638,Bart,Domestic Short Hair,Black,Cat,6 years 6 months.,Male,Adoptable Cat Big Colony,2017-06-30 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
931,55961,2017-05-26 17:09:38,Stray,0,D1705350,981020021544655,Betty,Bully Breed Mix,Black,Dog,5 years 6 months.,Female,Adoptable Dogs,2017-06-13 00:00:00,Adoption,0.0,2017-11-20 00:00:00,Moving,,Court Order/ Legal,0,0,0
932,55961,2017-05-26 17:09:38,Stray,0,D1705350,981020021544655,Betty,Bully Breed Mix,Black,Dog,5 years 6 months.,Female,Adoptable Dogs,2017-12-04 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
933,55963,2017-05-26 19:05:35,Unable to Afford,0,D1705354,981020021835635,Bella,Mountain Cur/Labrador Retriever,Brown,Dog,9 years 6 months.,Female,Office,2017-07-12 00:00:00,Foster,0.0,2017-07-22 00:00:00,Stray,,Court Order/ Legal,0,0,0
934,55963,2017-05-26 19:05:35,Unable to Afford,0,D1705354,981020021835635,Bella,Mountain Cur/Labrador Retriever,Brown,Dog,9 years 6 months.,Female,Office,2017-07-25 00:00:00,Foster,0.0,2017-10-15 00:00:00,Stray,,Court Order/ Legal,0,0,0
935,55963,2017-05-26 19:05:35,Unable to Afford,0,D1705354,981020021835635,Bella,Mountain Cur/Labrador Retriever,Brown,Dog,9 years 6 months.,Female,Office,2017-10-15 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
936,55964,2017-05-26 19:15:13,Stray,0,C1705351,981020021397509,Smokey,Domestic Short Hair,Grey,Cat,1 year 6 months.,Male,Adoptable Cat Kennels,2017-05-27 00:00:00,Foster,0.0,2017-08-22 00:00:00,Stray,,Court Order/ Legal,0,0,0
937,55964,2017-05-26 19:15:13,Stray,0,C1705351,981020021397509,Smokey,Domestic Short Hair,Grey,Cat,1 year 6 months.,Male,Adoptable Cat Kennels,2017-08-22 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
938,55965,2017-05-26 19:15:13,Stray,0,C1705352,,Big Mama Charlotte,Domestic Short Hair,Buff,Cat,3 weeks.,Male,Feline Nursery,2017-05-27 00:00:00,Foster,0.0,2017-08-25 00:00:00,Stray,2017-06-06 00:00:00,Died in care,0,0,0
939,55967,2017-05-27 09:26:42,Stray,0,D1705353,0A12503107,Lance,Springer Spaniel,Black and White,Dog,10 years 10 months.,Male,Check-in,2017-05-27 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
940,55968,2017-05-27 12:04:18,Stray,0,C1705354,981020021067109,Brutus,Domestic Short Hair,Black and grey,Cat,2 years 10 months.,Male,Adoptable Cat Kennels,2017-06-26 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
941,55969,2017-05-27 13:40:18,Stray,0,C1705355,981020021840721,Topaz,Domestic Medium Hair,Flame Point,Cat,3 years 6 months.,Male,Adoptable Cat Big Colony,2017-06-20 00:00:00,Adoption,0.0,2017-07-01 00:00:00,Allergies,,Court Order/ Legal,0,0,0
942,55969,2017-05-27 13:40:18,Stray,0,C1705355,981020021840721,Topaz,Domestic Medium Hair,Flame Point,Cat,3 years 6 months.,Male,Adoptable Cat Big Colony,2017-07-02 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
943,55970,2017-05-27 13:59:13,Stray,0,C1705356,981020021541464,Budget,Domestic Short Hair,"Brown, Black and White",Cat,3 years 6 months.,Female,Adoptable Cat Middle Colony,2017-06-17 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
944,55971,2017-05-27 14:36:24,Unable to Afford,0,D1705355,981020021826965,Cash,Boxer/Pitbull,Tan,Dog,2 years 10 months.,Male,Adoptable Dogs,2017-06-07 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
945,55972,2017-05-27 14:54:38,Stray,0,C1705357,981020013494349,Harvey,Domestic Short Hair,Black and White,Cat,4 years 2 months.,Male,Stray Cats,2017-05-31 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
946,55975,2017-05-30 10:54:30,Stray,0,D1705360,,Tyson,Chihuahua/Mix,Black,Dog,4 years 10 months.,Male,Stray Dogs Theta,2017-05-31 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
947,55976,2017-05-30 11:00:00,Stray,0,D1705361,,Chevy,Labrador Retriever/Mix,White and Tan,Dog,2 years 11 months.,Male,Stray Dogs Theta,2017-05-31 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
948,55978,2017-05-30 12:06:47,Stray,0,C1705362,981020021850362,Jeeves,Domestic Short Hair,Black and White,Cat,2 years 6 months.,Male,Adoptable Cat Big Colony,2017-07-24 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
949,55979,2017-05-30 12:08:54,Stray,0,D1705363,,Charlie,Labrador Retriever/Hound,Red and White,Dog,1 year 11 months.,Male,Stray Dogs Beta,2017-05-31 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
950,55980,2017-05-30 12:14:55,Unsuitable Accommodation,0,D1705359,981020021843741,Gyps,Shiba Inu/Labrador Retriever,Black,Dog,5 years 5 months.,Female,Adoptable Dogs,2017-06-09 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
951,55981,2017-05-30 12:32:26,Stray,0,C1705364,981020021782580,Garbanzo,Domestic Short Hair,Black,Cat,2 years 5 months.,Female,Adoptable Cat Big Colony,2017-08-03 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
952,55984,2017-05-30 12:41:11,Stray,0,D1705365,981020021527505,Francis,Labrador Retriever/Hound,Black,Dog,2 years 6 months.,Male,Adoptable Dogs,2017-06-17 00:00:00,Adoption,0.0,2017-06-28 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
953,55984,2017-05-30 12:41:11,Stray,0,D1705365,981020021527505,Francis,Labrador Retriever/Hound,Black,Dog,2 years 6 months.,Male,Adoptable Dogs,2017-07-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
954,55986,2017-05-30 13:18:51,Stray,0,C1705366,981020021840210,Dani,Siamese/Balinese,Lynx point,Cat,5 years 5 months.,Female,Office,2017-08-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
955,55988,2017-05-30 13:40:07,Unsuitable Accommodation,0,D1705364,981020021061738,Bonzo,Akita/German Shepherd Dog,Tan,Dog,3 years 5 months.,Male,Stray Dogs Theta,2017-08-08 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
956,55989,2017-05-30 14:15:23,Stray,0,D1705367,981020021791705,Bentley,Beagle,Tricolour,Dog,3 years 4 months.,Male,Special Care Dogs,2017-06-22 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
957,55991,2017-05-30 15:38:45,Stray,0,C1705368,981020021512898,Dajani,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Lobby,2017-06-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
958,55992,2017-05-30 15:46:52,Stray,0,D1705369,452E362428,Obie,Miniature Pinscher,Black and Tan,Dog,16 years 10 months.,Unknown,Shelter,2017-05-30 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
959,55993,2017-05-30 15:55:51,Stray,0,D1705370,981020021858585,Marley,Schipperke/Pomeranian,Black,Dog,2 years 5 months.,Female,Adoptable Dogs,2017-06-15 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
960,55994,2017-05-30 16:21:28,Stray,0,C1705371,981020021409627,Doug,Domestic Short Hair,White and Black,Cat,4 years 5 months.,Male,Adoptable Cat Big Colony,2017-09-05 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
961,55996,2017-05-30 17:11:28,Stray,0,C1705372,981020021848620,Leonard,Domestic Short Hair,Grey,Cat,1 year 8 months.,Male,Lobby,2017-06-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
962,55998,2017-05-31 13:21:17,Stray,0,C1705374,981020021061367,Boomer,Domestic Short Hair,Orange,Cat,1 year 6 months.,Male,Lobby,2017-06-01 00:00:00,Foster,0.0,2017-07-21 00:00:00,Stray,,Court Order/ Legal,0,0,0
963,55998,2017-05-31 13:21:17,Stray,0,C1705374,981020021061367,Boomer,Domestic Short Hair,Orange,Cat,1 year 6 months.,Male,Lobby,2017-07-22 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
964,56002,2017-06-01 00:14:18,Sick/Injured,0,D1706376,981020017680580,Chance,Pitbull,White and Tan,Dog,3 years 7 months.,Male,Dog room D,2017-06-01 00:00:00,Reclaimed,0.0,2019-03-07 00:00:00,Stray,2019-03-21 00:00:00,"UU - untreatable, unmanageable",0,1,0
965,56003,2017-06-01 13:58:25,Moving,0,D1706369,941000019084953,Momo,Labrador Retriever/Beagle,Cream,Dog,2 years 5 months.,Female,Adoptable Dogs,2017-06-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
966,56005,2017-06-01 16:23:25,Stray,0,D1706378,981020021842108,Bing,Chihuahua/Jack Russell Terrier,Red,Dog,2 years 5 months.,Male,Adoptable Dogs,2017-06-16 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
967,56007,2017-06-01 19:08:48,Police Assist,0,D1706380,981020021809615,Pepper,Labrador Retriever/Mix,Black,Dog,3 years 4 months.,Female,Stray Dogs Theta,2017-07-10 00:00:00,Adoption,0.0,2017-10-03 00:00:00,Biting,2017-10-14 00:00:00,Biting,0,1,0
968,56009,2017-06-01 23:25:24,Police Assist,0,D1706382,,Gravy,Husky/Mix,Black,Dog,2 years 7 months.,Male,Check-in,2017-06-02 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
969,56010,2017-06-02 08:52:59,Stray,0,D1706383,981020021539295,Chase,Pitbull,White and Black,Dog,3 years 5 months.,Male,Adoptable Dogs,2017-06-25 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
970,56012,2017-06-02 09:30:58,Stray,0,D1706385,981020005090331,Rocky,Hound,White,Dog,8 years 10 months.,Male,Stray Dogs Theta,2017-06-02 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
971,56013,2017-06-02 10:32:19,Injured Wildlife,0,B17061797,,Birdie,Crow,Black,Bird,2 years 5 months.,Unknown,Shelter,2017-06-02 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
972,56014,2017-06-02 12:32:11,Biting,0,D1706008,981020021546434,Buckley,Jack Russell Terrier,White and Tan,Dog,4 years 7 months.,Male,Adoptable Dogs,2017-06-28 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
973,56018,2017-06-01 10:39:10,Born in Shelter,0,C1706177,981020021071060,Beowulf,Domestic Short Hair,Buff,Cat,1 year 5 months.,Female,Lobby,2017-05-04 00:00:00,Foster,0.0,2017-07-31 00:00:00,Stray,,Died in care,0,0,0
974,56018,2017-06-01 10:39:10,Born in Shelter,0,C1706177,981020021071060,Beowulf,Domestic Short Hair,Buff,Cat,1 year 5 months.,Female,Lobby,2017-08-01 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
975,56019,2017-06-01 10:39:10,Born in Shelter,0,C1706178,981020021427668,Hrothgar,Domestic Short Hair,Orange,Cat,1 year 5 months.,Female,Lobby,2017-05-04 00:00:00,Foster,0.0,2017-07-31 00:00:00,Stray,,Died in care,0,0,0
976,56019,2017-06-01 10:39:10,Born in Shelter,0,C1706178,981020021427668,Hrothgar,Domestic Short Hair,Orange,Cat,1 year 5 months.,Female,Lobby,2017-08-02 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
977,56020,2017-06-01 10:39:10,Born in Shelter,0,C1706179,981020021046853,Jane,Domestic Short Hair,Buff,Cat,1 year 5 months.,Female,Lobby,2017-05-04 00:00:00,Foster,0.0,2017-07-31 00:00:00,Stray,,Died in care,0,0,0
978,56020,2017-06-01 10:39:10,Born in Shelter,0,C1706179,981020021046853,Jane,Domestic Short Hair,Buff,Cat,1 year 5 months.,Female,Lobby,2017-08-02 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
979,56021,2017-06-01 10:39:10,Born in Shelter,0,C1706180,981020021066449,Tigger,Domestic Short Hair,Buff,Cat,1 year 5 months.,Male,Lobby,2017-05-04 00:00:00,Foster,0.0,2017-07-31 00:00:00,Stray,,Died in care,0,0,0
980,56021,2017-06-01 10:39:10,Born in Shelter,0,C1706180,981020021066449,Tigger,Domestic Short Hair,Buff,Cat,1 year 5 months.,Male,Lobby,2017-08-02 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
981,56022,2017-06-01 10:39:10,Born in Shelter,0,C1706181,981020021045381,Grendel,Domestic Short Hair,Buff,Cat,1 year 5 months.,Male,Lobby,2017-05-04 00:00:00,Foster,0.0,2017-07-31 00:00:00,Stray,,Died in care,0,0,0
982,56022,2017-06-01 10:39:10,Born in Shelter,0,C1706181,981020021045381,Grendel,Domestic Short Hair,Buff,Cat,1 year 5 months.,Male,Lobby,2017-08-01 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
983,56024,2017-06-02 14:57:07,Stray,0,C1706387,981020021529360,Dazzle,Domestic Short Hair,Orange,Cat,1 year 7 months.,Female,Lobby,2017-06-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
984,56025,2017-06-02 14:57:07,Stray,0,C1706388,981020021526863,Shimmer,Domestic Short Hair,Orange,Cat,1 year 7 months.,Female,Lobby,2017-06-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
985,56026,2017-06-02 15:13:49,Incompatible with owner lifestyle,0,C1706370,981020021786308,Halo,Domestic Short Hair,Black,Cat,13 years 2 months.,Female,Special Care Cats,2017-08-11 00:00:00,Foster,0.0,2017-08-25 00:00:00,Stray,2017-08-26 00:00:00,"UU - untreatable, unmanageable",0,1,0
986,56027,2017-06-02 15:39:10,Stray,0,C1706389,,Tiny,Domestic Short Hair,Grey,Cat,4 years 5 months.,Female,Stray Cats,2017-06-06 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
987,56028,2017-06-02 17:58:54,Stray,0,D1706390,,Semper,"Poodle, Toy/Terrier",Grey,Dog,10 years 5 months.,Male,Stray Dogs Beta,2017-06-03 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
988,56029,2017-06-03 12:15:07,Incompatible with owner lifestyle,0,C1706371,985112005450235,Simon,Domestic Short Hair,Brown and Black,Cat,5 years 5 months.,Male,Adoptable Cat Big Colony,2017-06-29 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
989,56030,2017-06-03 13:27:49,Allergies,0,C1706391,981020007050400,Bixby,Domestic Short Hair,Orange and White,Cat,5 years 5 months.,Male,Adoptable Cat Big Colony,2017-06-12 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
990,56031,2017-06-03 13:30:39,Stray,0,C1706392,981020021063252,Poppy Seed,Domestic Short Hair,Black,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,2017-06-09 00:00:00,Foster,0.0,2017-07-02 00:00:00,Stray,,Court Order/ Legal,0,0,0
991,56031,2017-06-03 13:30:39,Stray,0,C1706392,981020021063252,Poppy Seed,Domestic Short Hair,Black,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,2017-07-07 00:00:00,Foster,0.0,2017-07-23 00:00:00,Stray,,Court Order/ Legal,0,0,0
992,56031,2017-06-03 13:30:39,Stray,0,C1706392,981020021063252,Poppy Seed,Domestic Short Hair,Black,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,2017-07-28 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
993,56032,2017-06-03 13:27:49,Allergies,0,C1706393,981020007610369,Pyewacket,Domestic Short Hair,Black and White,Cat,5 years 5 months.,Male,Adoptable Cat Big Colony,2017-06-12 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
994,56033,2017-06-03 13:40:05,Stray,0,D1706394,,Duke,Rat Terrier/Mix,White and Brown,Dog,7 years 5 months.,Male,Stray Dogs Beta,2017-06-04 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
995,56034,2017-06-03 13:43:11,Incompatible with owner lifestyle,0,T1706372,,Toadster,,Red and Black,Tortoise,2 years 5 months.,Unknown,Lobby,2017-06-05 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
996,56035,2017-06-03 14:00:29,Stray,0,C1706395,981020017872059,Alonso,Domestic Short Hair,Black and Brown,Cat,2 years 5 months.,Male,Adoptable Cat Big Colony,2017-07-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
997,56038,2017-06-03 16:21:38,Moving,0,C1706375,985112008503967,Freya,Domestic Short Hair,Tortie,Cat,2 years 4 months.,Female,Adoptable Cat Big Colony,2017-06-12 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
998,56040,2017-06-04 13:11:12,Unsuitable Accommodation,0,C1706376,981020021540910,Clancy,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Lobby,2017-06-07 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
999,56041,2017-06-04 13:11:12,Unsuitable Accommodation,0,C1706377,981020021536259,Jasper,Domestic Short Hair,Black,Cat,2 years 4 months.,Male,Adoptable Cat Small Colony,2017-06-21 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
1000,56044,2017-06-05 09:03:22,Stray,0,D1706397,0A104A1D0E,Callie,Golden Retriever/Hound,Red,Dog,13 years 10 months.,Female,Stray Dogs Theta,2017-06-08 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
1001,56046,2017-06-05 11:13:57,Stray,0,C1706398,981020021056022,Luna,Domestic Short Hair,Grey,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,2017-06-09 00:00:00,Foster,0.0,2017-07-02 00:00:00,Stray,,Court Order/ Legal,0,0,0
1002,56046,2017-06-05 11:13:57,Stray,0,C1706398,981020021056022,Luna,Domestic Short Hair,Grey,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,2017-07-07 00:00:00,Foster,0.0,2017-07-23 00:00:00,Stray,,Court Order/ Legal,0,0,0
1003,56046,2017-06-05 11:13:57,Stray,0,C1706398,981020021056022,Luna,Domestic Short Hair,Grey,Cat,1 year 6 months.,Female,Adoptable Cat Glass Colony,2017-07-28 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
1004,56047,2017-06-05 11:27:25,Stray,0,C1706399,981020021069620,Paul,Domestic Long Hair,Grey,Cat,1 year 6 months.,Male,Lobby,2017-06-09 00:00:00,Foster,0.0,2017-07-02 00:00:00,Stray,,Court Order/ Legal,0,0,0
1005,56047,2017-06-05 11:27:25,Stray,0,C1706399,981020021069620,Paul,Domestic Long Hair,Grey,Cat,1 year 6 months.,Male,Lobby,2017-07-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
1006,56048,2017-06-05 12:10:09,Stray,0,C1706400,981020021071802,Azilia,Manx/DSH,Tortie,Cat,1 year 7 months.,Female,Lobby,2017-06-08 00:00:00,Foster,0.0,2017-06-29 00:00:00,Stray,,Court Order/ Legal,0,0,0
1007,56048,2017-06-05 12:10:09,Stray,0,C1706400,981020021071802,Azilia,Manx/DSH,Tortie,Cat,1 year 7 months.,Female,Lobby,2017-07-06 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
1008,56049,2017-06-05 12:20:05,Rabies Monitoring,0,D1706009,,Curly,Chow Chow,Red,Dog,13 years 6 months.,Male,Dog room C,2017-06-13 00:00:00,Reclaimed,0.0,2019-03-16 00:00:00,Biting,,Court Order/ Legal,0,0,0
1009,56049,2017-06-05 12:20:05,Rabies Monitoring,0,D1706009,,Curly,Chow Chow,Red,Dog,13 years 6 months.,Male,Dog room C,2019-03-26 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
1010,56050,2017-06-05 12:45:50,Stray,0,C1706401,981020021546297,Monty,Domestic Short Hair,Grey and White,Cat,2 years 5 months.,Male,Adoptable Cat Kennels,2017-06-26 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
1011,56052,2017-06-05 14:16:25,Incompatible with owner lifestyle,0,D1706379,981020021841683,Jax,Border Collie/Mix,Black and White,Dog,2 years 7 months.,Male,Adoptable Dogs,2017-06-10 00:00:00,Adoption,0.0,2017-12-12 00:00:00,Moving,,Court Order/ Legal,0,0,0
1012,56052,2017-06-05 14:16:25,Incompatible with owner lifestyle,0,D1706379,981020021841683,Jax,Border Collie/Mix,Black and White,Dog,2 years 7 months.,Male,Adoptable Dogs,2017-12-16 00:00:00,Adoption,0.0,2018-01-27 00:00:00,Marriage/Relationship split,,Court Order/ Legal,0,0,0
1013,56052,2017-06-05 14:16:25,Incompatible with owner lifestyle,0,D1706379,981020021841683,Jax,Border Collie/Mix,Black and White,Dog,2 years 7 months.,Male,Adoptable Dogs,2018-02-18 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
1014,56053,2017-06-05 14:20:31,Incompatible with owner lifestyle,0,D1706384,981020021799681,Ayonna,German Shepherd Dog/Pitbull,Black and Brown,Dog,2 years 5 months.,Female,Adoptable Dogs,2017-06-26 00:00:00,Adoption,0.0,2017-06-28 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
1015,56053,2017-06-05 14:20:31,Incompatible with owner lifestyle,0,D1706384,981020021799681,Ayonna,German Shepherd Dog/Pitbull,Black and Brown,Dog,2 years 5 months.,Female,Adoptable Dogs,2017-06-29 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
1016,56054,2017-06-05 14:31:16,Incompatible with owner lifestyle,0,D1706386,981020021538785,Harlee,German Shepherd Dog/Pitbull,Black and Brown,Dog,2 years 5 months.,Female,Adoptable Dogs,2017-06-13 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
1017,56055,2017-06-05 14:46:02,Stray,0,C1706403,,Little Black,,Black,Chicken,2 years 5 months.,Female,Special Care Dogs,2017-06-13 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
